id,game_id,name,storyline,first_release_date,follow_count,hype_count,critic_rating_value,critic_rating_count,user_rating_value,user_rating_count
156610,67871,Tlon: A Misty Story,NULL,1999-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
135858,45845,TNN Motorsports Hardcore Heat,NULL,1999-10-09 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
77102,119397,TNN Outdoors Pro Hunter 2,NULL,1999-12-31 00:00:00.000,1,1,NULL,NULL,NULL,NULL
65911,43695,Tokimeki Memorial 2,NULL,1999-11-25 00:00:00.000,1,NULL,NULL,NULL,NULL,NULL
73162,108752,Tokimeki Memorial Drama Series Vol. 3: Tabidachi no Uta,NULL,1999-04-01 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
63555,108753,Tokimeki Memorial Pocket Culture Version: Komorebi no Melody,NULL,1999-02-11 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
92767,108755,Tokimeki Memorial Pocket Sports Version: Koutei no Photograph,NULL,1999-02-11 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
147476,72903,Tokyo Bus Guide,NULL,1999-12-23 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
76435,100261,Tokyo Majin Gakuen: Oboro-Kitan,NULL,1999-04-22 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
118353,83663,Tokyo Wakusei Planetokio,NULL,1999-08-26 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
188289,20710,Tokyo Xtreme Racer,NULL,1999-06-24 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
95661,218399,Tom & Jerry,NULL,1999-09-27 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
185614,1843,Tom Clancy's Rainbow Six: Rogue Spear,NULL,1999-08-31 00:00:00.000,9,NULL,75.0000,2,83.0004,25
186454,4100,Tomba! 2: The Evil Swine Return,"A young feral boy named Tomba lives peacefully in his home country until his friend Zippo finds a mysterious letter addressed to Tomba. According to the letter, Tabby, Tomba's childhood friend, has disappeared. Wracked with anxiety, Tomba leaps into the sea in search of her. Tomba and Zippo wind up in a fisherman village where they meet an old man named Kainen. From there they move on to the Coal-Mining Town where Tabby's house is, but discover that she is unavailable. Gran, a denizen of the Coal-Mining Town, mentions seeing Tabby travel to the Kujara Ranch by trolley, but the trolley she used to travel there returns empty. A panicking trolley worker reveals that the Evil Pigs kidnapped Tabby when she tried to protect a penchant that was given to her by Tomba as a gift. Gran explains that the Evil Pigs have cursed the entire continent, and gives Tomba a red Pig Bag that is capable of capturing the Flame Pig that has cast his spell on the mines.

Tomba ventures throughout the continent gathering the rest of the Pig Bags. He cures the Coal-Mining Town of its inferno by capturing the Evil Flame Pig, cures the Kujara Ranch of its perpetual snowfall by capturing the Evil Ice Pig, cures the Donglin Forest's gloominess by capturing the Evil Ghost Pig, lifts the Circus Town's curse (which has turned its citizens into pigs) by capturing the Evil Earth Pig and cures the Water Temple of its perpetual rainfall by capturing the Evil Water Pig. When all of these Evil Pigs have been captured, their leader, the Last Evil Pig, reveals himself to Tomba and tempts him to find his lair. Tomba and Zippo locate the Last Evil Pig in an underground area underneath the Coal-Mining Town, where the Last Evil Pig freezes time in a last-ditch effort to stop Tomba. A final battle against the Last Evil Pig ends with his capture, but he promises his eventual return. Tomba and Zippo find Tabby in the Last Evil Pig's lair and escape the collapsing area on the back of the flying dog Baron. Following a feast at Tabby's home, Kainen appears and gives Tomba a monkey suit for him to wear as a reward for going on every adventure possible (if the player completed 133 events, it'll be black but if they completed those along with the 4 extra events, it'll be red). Tomba is allowed to pilot the local windmill owner's new boat to return home. However, Tomba gets involved in an accident on the boat's maiden voyage.",1999-10-28 00:00:00.000,4,NULL,NULL,NULL,74.9418,21
179040,3614,Tonic Trouble,NULL,1999-08-31 00:00:00.000,NULL,NULL,NULL,NULL,34.1695,5
79828,7957,Tonka Raceway,NULL,1999-12-01 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
123273,159256,Tonko 4,NULL,1999-07-01 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
102691,6692,Tony Hawk's Pro Skater,NULL,1999-09-29 00:00:00.000,45,NULL,70.0000,1,83.1469,159
132887,93431,Top Gear Pocket,NULL,1999-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
180351,3618,Top Gear Rally 2,NULL,1999-12-03 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
184193,1416,Toshinden 4,NULL,1999-08-12 00:00:00.000,2,NULL,NULL,NULL,NULL,NULL
105630,11614,Total Annihilation: Kingdoms,NULL,1999-06-25 00:00:00.000,2,NULL,NULL,NULL,NULL,NULL
125849,10125,Toy Commander,NULL,1999-09-30 00:00:00.000,2,NULL,NULL,NULL,NULL,NULL
113650,38636,Toy Fighter,NULL,1999-02-01 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
74996,165581,Toy Story 2,"The game's plot is relative to the Toy Story 2 film, and begins at Andy's house as Al McWhiggin steals Woody from the family's yard sale. Buzz Lightyear, Hamm, Rex, Slinky, and Mr. Potato Head venture out to find and rescue Woody. After leaving Andy's house, the toys enter the neighborhood in which Andy lives, then proceed to Al's Toy Barn, the penthouse where Al lives and finally the airport terminal and tarmac where the movie ends. Stinky Pete (a.k.a. the Prospector) appears as the game's final boss along with two of his in-game henchmen.",1999-11-22 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
187184,3619,Toy Story 2: Buzz Lightyear to the Rescue!,"The game's plot follows that of the film pretty closely and like the film begins with the kidnapping of Woody by evil collector Al McWhiggin outside of Andy's house. The game then follows Buzz Lightyear and his companions as they set out to rescue the captured cowboy as the traverse the nearby neighborhood, Al's Toy Barn, Al's penthouse and finally the airport terminal and tarmac at the film's end.",1999-11-22 00:00:00.000,23,NULL,65.0000,1,77.1446,84
